,headline,article_link,is_sarcastic
1930,Local Film-Based Photographer Stares Down Nose At The DSLR Peasants,https://www.betootaadvocate.com/advocate-in-focus/local-film-based-photographer-stares-down-nose-at-the-dslr-peasants/,1
1931,🎩’s Leather Jacket Makes Fresh Appearance In Last-Ditch Effort To Prevent Spill,https://www.betootaadvocate.com/advocate-in-focus/%f0%9f%8e%a9s-leather-jacket-makes-fresh-appearance-in-last-ditch-effort-to-prevent-spill/,1
1932,“At Least It’s Better Than MKR”: Local Man Praises Arrival Of Commonwealth Sports Carnival,https://www.betootaadvocate.com/advocate-in-focus/at-least-its-better-than-mkr-local-man-praises-arrival-of-commonwealth-sports-carnival/,1
1933,Cameron Bancroft Returns To Former Job Playing The Kazoo In Tame Impala,https://www.betootaadvocate.com/advocate-in-focus/cameron-bancroft-returns-to-former-job-playing-the-kazoo-in-tame-impala/,1
1934,Mixed Touch Winger Swoons As Peacocking Investment Banker Burns Her Down The Sideline,https://www.betootaadvocate.com/advocate-in-focus/mixed-touch-winger-swoons-as-peacocking-banker-burns-her-down-the-sideline/,1
1935,Hopes For Draw In Joburg Fade As Chinese Space Station Fails To Crash Into Stadium,https://www.betootaadvocate.com/advocate-in-focus/hopes-for-draw-in-joberg-fade-as-chinese-space-station-fails-to-crash-into-stadium/,1
1936,XXXX Gold Hurt By News David Warner Was Drinking Champagne During Hotel Bar Meltdown,https://www.betootaadvocate.com/advocate-in-focus/xxxx-gold-hurt-by-news-david-warner-was-drinking-champagne-during-hotel-bar-meltdown/,1
1937,Darren Lehmann Retires To Jamaican Village And Waits For Opportunity To Coach Bobsled Team,https://www.betootaadvocate.com/advocate-in-focus/darren-lehmann-retires-to-jamaican-village-and-waits-for-opportunity-to-coach-bobsled-team/,1
1938,Government Official Nervously Serves Deportation Notice At Russian Embassy,https://www.betootaadvocate.com/advocate-in-focus/government-offical-nervously-serves-deportation-notice-at-russian-embassy/,1
1939,“Why Should My Taxes Go To Centrelink?” Says Generation Who Invented Franking Credits,https://www.betootaadvocate.com/advocate-in-focus/why-should-my-taxes-go-to-centrelink-says-generation-who-invented-franking-credits/,1
1940,“Let’s Go Camping This Weekend” Says Mate Who Has Lost Track Of What Is And Isn’t Fun,https://www.betootaadvocate.com/advocate-in-focus/lets-go-camping-says-mate-who-has-lost-track-of-what-is-and-isnt-fun/,1
1941,Young Professional’s Collection Of Books Consists Entirely Of Unread Penguin Classics,https://www.betootaadvocate.com/advocate-in-focus/young-professionals-collection-of-books-consists-entirely-of-unread-penguin-classics/,1
1942,“Living Standards Won’t Improve Until All The Baby Boomers Are Dead” Says Reserve Bank,https://www.betootaadvocate.com/advocate-in-focus/living-standards-wont-improve-until-all-the-baby-boomers-are-dead-says-reserve-bank/,1
1943,Facebook Assures Australians They’d Sell Their Data If It Wasn’t Just Shitposting About The NBN,https://www.betootaadvocate.com/advocate-in-focus/facebook-assures-australian-theyd-sell-their-data-if-it-wasnt-just-shitposting-about-the-nbn/,1
1944,Landscaper Has Too Much Respect For The Hoselink Man To Use His Special Hose For Bong,https://www.betootaadvocate.com/advocate-in-focus/landscaper-has-too-much-respect-for-the-hoselink-man-to-use-his-special-hose-for-bong/,1
1945,Here’s why dad jokes might be problematic.,https://www.betootaadvocate.com/advocate-in-focus/heres-why-dad-jokes-might-be-problematic/,1
1946,"Drinking Man, Can Uh, Yeah But Nah, Remind Bloke Of What Tangent He Was On Before, Yeah?",https://www.betootaadvocate.com/advocate-in-focus/drinking-man-can-uh-yeah-but-nah-remind-bloke-of-what-tangent-he-was-on-before-mind-fart/,1
1947,Report Finds Only 2% Of After-School Fights Actually Worth Sprinting To After 3PM Bell,https://www.betootaadvocate.com/advocate-in-focus/report-finds-2-school-fights-actually-worth-sprinting-3pm-bell/,1
1948,Hipster Lying In Bed With Overheating Laptop On Chest Proudly Declares He Doesn’t Own A TV,https://www.betootaadvocate.com/advocate-in-focus/hipster-lying-in-bed-with-overheating-laptop-on-chest-proudly-declares-he-doesnt-own-a-tv/,1
1949,“I’m Not That Into Politics” Says Man Who Only Faces Adversity On A Golf Course,https://www.betootaadvocate.com/advocate-in-focus/im-just-not-politics-says-man-faces-adversity-hes-golf-course/,1
1950,LIFEHACK: Pour Talcum Powder On Hair To Distract People From Your Poor Personal Hygiene,https://www.betootaadvocate.com/advocate-in-focus/lifehack-pour-talcum-powder-hair-distract-people-poor-personal-hygiene/,1
1951,Tradie Says He Actually Did Buy A Ute For The Sole Purpose Of Helping Mates Move House,https://www.betootaadvocate.com/advocate-in-focus/tradesman-says-actually-bought-ute-sole-purpose-helping-mates-move-shit/,1
1952,Local Dad Hoping Inferior Dad Next Door Heard Him Start Mower In One Pull,https://www.betootaadvocate.com/advocate-in-focus/local-dad-hoping-inferior-dad-next-door-heard-him-start-mower-in-one-pull/,1
1953,Local Sharehouse Turned Upside Down Looking For Phantom Pack Of Cigarettes,https://www.betootaadvocate.com/advocate-in-focus/local-sharehouse-turned-upside-looking-phantom-pack-cigarettes/,1
1954,“Get That Winter Body You Want”: Fast Food Outlets Begin Advertising Body Transformation Deals,https://www.betootaadvocate.com/advocate-in-focus/get-winter-body-want-fast-food-outlets-begin-advertising-body-transformation-deals/,1
1955,Channel 10 To Air New Show About People Watching Gogglebox Stoned,https://www.betootaadvocate.com/advocate-in-focus/channel-10-to-air-new-show-about-people-watching-gogglebox-stoned/,1
1956,Di Natale Blows Dust Off Bob Brown’s Communist-Era AK47 After Christensen Death Threats,https://www.betootaadvocate.com/advocate-in-focus/richard-di-natale-blows-dust-off-bob-browns-communist-era-ak47-christensen-death-threats/,1
1957,"“It’s Not Happening, Tony”: Abbott Asks Rupert Murdoch If He Can Be PM Again",https://www.betootaadvocate.com/advocate-in-focus/not-happening-tony-abbott-asks-rupert-murdoch-can-pm/,1
1958,Science Discovers There Are Humans Who Still Get The Train Between Capital Cities,https://www.betootaadvocate.com/advocate-in-focus/science-discovers-humans-still-get-train-capital-cities/,1
1959,Fund Manager Fears His Family May Be Forced To Ski At Thredbo This Winter As Market Correction Worsens,https://www.betootaadvocate.com/advocate-in-focus/fund-manager-fears-family-may-ski-thredbo-winter-market-correction-worsens/,1
1960,“There’s Nothing Wrong With The Darling River” Explains Cotton Farmer’s Son In A Bondi Pub,https://www.betootaadvocate.com/advocate-in-focus/theres-nothing-wrong-with-the-darling-river-explains-cotton-farmers-son-in-a-bondi-pub/,1
1961,Local Homeowner Says NBN Is Adequate Because It Said So In The Australian,https://www.betootaadvocate.com/advocate-in-focus/local-homeowner-says-nbn-adequate-said-australian/,1
1962,“Please Validate My Existence By Drinking Out Of My Disgusting Globe Skate Shoe”,https://www.betootaadvocate.com/advocate-in-focus/please-validate-my-existence-by-drinking-out-of-my-disgusting-globe-skate-shoe/,1
1963,Local Television Packed Away For Another Year As Reality TV Season Kicks Off,https://www.betootaadvocate.com/advocate-in-focus/local-television-packed-away-another-year-reality-tv-season-kicks-off/,1
1964,Cabbie Lets Out Guttural Moan Before Conceding It’s Possible To Pay By Card,https://www.betootaadvocate.com/advocate-in-focus/cabbie-sighs-heavily-conceding-possible-pay-card/,1
1965,CSIRO Doubles Effort To Clone Shane Warne After China Successfully Clones Primates,https://www.betootaadvocate.com/advocate-in-focus/csiro-steps-efforts-clone-shane-warne-china-successfully-clones-primates/,1
1966,Hottest 100 Listening Party Goes Into Overdrive As Somebody Just Got Pushed In The Pool,https://www.betootaadvocate.com/advocate-in-focus/hottest-100-listening-party-goes-overdrive-somebody-just-got-pushed-pool/,1
1967,"Local Shell Of A Human Ventures Down To Shops To Get A Powerade, Sausage Roll",https://www.betootaadvocate.com/advocate-in-focus/local-shell-human-ventures-shops-get-powerade-sausage-roll/,1
1968,Ticking Sounds From 60 Minutes Clock Depressing Reminder That The Weekend Is Over,https://www.betootaadvocate.com/advocate-in-focus/ticking-sounds-60-minutes-clock-depressing-reminder-weekend/,1
1969,Entire Group Chat Gradually Likes Instagram Photo They’ve Been Bitching About All Day,https://www.betootaadvocate.com/advocate-in-focus/entire-group-chat-gradually-likes-instagram-photo-theyve-been-bitching-about-all-day/,1
1970,Turnbull Celebrates Just What It Is To Be Australian Over Swordfish Steak And Penfolds,https://www.betootaadvocate.com/advocate-in-focus/turnbull-celebrates-just-what-it-is-to-be-australian-over-swordfish-steak-and-penfolds/,1
1971,Hillsonger Turns Off Hottest 100 After Hearing Language Warning,https://www.betootaadvocate.com/advocate-in-focus/hillsonger-turns-off-hottest-100-hearing-language-warning/,1
1972,Impoverished Uni Student Torn Between Penalty Rates And Day Of National Celebration,https://www.betootaadvocate.com/advocate-in-focus/impoverished-uni-student-torn-between-penalty-rates-and-day-of-national-celebration/,1
1973,Proud Australian Already An Embarrassment To Australia,https://www.betootaadvocate.com/advocate-in-focus/proud-australian-already-an-embarrassment-to-australia/,1
1974,"Great, Lack Of Hottest 100 Means Todd Is In Charge Of The Aux Cord Today",https://www.betootaadvocate.com/advocate-in-focus/great-lack-of-hottest-100-means-todd-is-in-charge-of-the-aux-cord-today/,1
1975,Random Bloke At Kick-On Tells Uncomfortably Long Story With No Climax,https://www.betootaadvocate.com/advocate-in-focus/random-bloke-at-kick-on-tells-uncomfortably-long-story-with-no-climax/,1
1976,Bank Of Mum & Dad Announce Huge Profit Downgrade As Property Bubble Finally Bursts,https://www.betootaadvocate.com/advocate-in-focus/bank-of-mum-dad-announce-huge-profit-downgrade-as-property-bubble-finally-bursts/,1
1977,Devoted Uni Feminist Refuses To Be Distracted By Trivial Things Like Issues Facing Minorities,https://www.betootaadvocate.com/advocate-in-focus/devoted-uni-feminist-refuses-to-be-distracted-by-trivial-things-like-issues-facing-minorities/,1
1978,Sicko PE Teacher Plans Surprise Beep Test First Week Back From Holidays,https://www.betootaadvocate.com/advocate-in-focus/sadist-disguised-local-pe-teacher-plans-surprise-beep-test-first-week-back-holidays/,1
1979,New App Replaces Tennis Grunts With Sounds Of Toddlers Having Tantrums,https://www.betootaadvocate.com/advocate-in-focus/new-app-replaces-tennis-grunts-sounds-toddlers-tantrums/,1
1980,Conspiracy: No One Seems To Know How The Loo Got Clogged,https://www.betootaadvocate.com/advocate-in-focus/conspiracy-no-one-seems-to-know-how-the-loo-got-clogged/,1
1981,“What’s Wrong With The NBN?” Wonders Turnbull As He Downloads An Episode Of QI In 20 Minutes,https://www.betootaadvocate.com/advocate-in-focus/whats-wrong-nbn-wonders-turnbull-downloads-episode-qi-20-minutes/,1
1982,Housemate Prepares Ultra-Sensitive “Your Boyfriend Is Staying Over Too Much” Speech,https://www.betootaadvocate.com/advocate-in-focus/housemate-prepares-ultra-sensitive-your-boyfriend-is-staying-over-too-much-speech/,1
1983,Grown Man Identifies As A 10-Year-Old Boy To Gain Access To Pub’s Kid Menu,https://www.betootaadvocate.com/advocate-in-focus/grown-man-identifies-10-year-old-boy-gain-access-pubs-kid-menu/,1
1984,Private School Boy Wonders What Went Wrong After Having His Conviction Recorded,https://www.betootaadvocate.com/advocate-in-focus/private-school-boy-wonders-what-went-wrong-after-having-his-conviction-recorded/,1
1985,Gen-X ABC Employee Proudly Declares That She Knows Nothing About Social Media,https://www.betootaadvocate.com/advocate-in-focus/gen-x-abc-employee-proudly-declares-that-she-knows-nothing-about-social-media/,1
1986,Seven Wins Broadcast Rights To Commonwealth Games With 6-Pack Of Oettinger Pilsners,https://www.betootaadvocate.com/advocate-in-focus/seven-wins-broadcast-rights-commonwealth-games-6-pack-oettinger-pilsners/,1
1987,Local Advertising Agency Has A Cool Motorbike In Reception,https://www.betootaadvocate.com/advocate-in-focus/local-agency-cool-motorbike-reception/,1
1988,"“Can’t Wait For The New Stadiums,” Says Sydneysider On Crowded, Late Train",https://www.betootaadvocate.com/advocate-in-focus/cant-wait-new-stadiums-says-sydneysider-crowded-late-train/,1
1989,Man Realises He’s Old After Gasps Replace Laughter During Recent Fall,https://www.betootaadvocate.com/advocate-in-focus/man-realises-hes-old-gasps-replace-laughter-recent-fall/,1
1990,"“I Don’t Get Sunburnt,” Says Local Moron About To Be Sunburnt",https://www.betootaadvocate.com/advocate-in-focus/dont-get-sunburnt-says-local-moron-sunburnt/,1
1991,Kiwi Shot Putter Barnaby Joyce Qualifies For Commonwealth Games,https://www.betootaadvocate.com/advocate-in-focus/kiwi-shot-putter-barnaby-joyce-qualifies-commonwealth-games/,1
1992,Father-Of-The-Bride Reminds Wedding Guests That He Paid For Everything,https://www.betootaadvocate.com/advocate-in-focus/father-bride-reminds-wedding-guests-paid-everything/,1
1993,“[My 2018 Resolution] Was A Bit Unrealistic” Says Man With Burger Ring Dust In His Bed,https://www.betootaadvocate.com/advocate-in-focus/my-2018-resolution-was-a-bit-unrealistic-says-man-with-burger-ring-dust-in-his-bed/,1
1994,Corporate Drone Back At Work Already Feels Cheated,https://www.betootaadvocate.com/advocate-in-focus/bloke-already-back-work-feeling-cheated-1/,1
1995,Unread Copy Of Fight Club Still Looks Cool On 19-Year-Old’s Book Shelf,https://www.betootaadvocate.com/advocate-in-focus/unread-copy-of-fight-club-still-looks-cool-on-19-year-olds-book-shelf/,1
1996,Father-In-Law Emasculatingly Relieves BBQ Tongs From Man’s Grip,https://www.betootaadvocate.com/advocate-in-focus/father-law-emasculating-pulls-bbq-tongs-local-mans-grip/,1
1997,Bitcoin Is A Bubble According To Ageing Property Investor,https://www.betootaadvocate.com/advocate-in-focus/bitcoin-bubble-according-ageing-property-investor/,1
1998,The Betoota Advocate Interviews Will Smith,https://www.betootaadvocate.com/advocate-in-focus/betoota-advocate-interviews-will-smith/,1
1999,Thrifty Uni Student Explains You Can Get Quite A Bit For 30 Bucks At Self Serve Checkout,https://www.betootaadvocate.com/advocate-in-focus/thrifty-local-student-confirms-30-can-stretched-quite-far-self-serve-checkout/,1
2000,Commuter On Hot Packed Train Wonders If It’s All Going To Be Worth It In The End,https://www.betootaadvocate.com/advocate-in-focus/commuter-hot-packed-train-wonders-going-worth-end/,1
2001,No Activity Remake Confirms American Cops Also Talk Shit,https://www.betootaadvocate.com/advocate-in-focus/no-activity-remake-confirms-american-cops-also-talk-shit/,1
2002,Two-Star Health Rating On Bacon & Egg Pie Not About To Deter Local Rare Unit From Buying Them,https://www.betootaadvocate.com/advocate-in-focus/two-star-health-rating-on-bacon-egg-pie-not-about-to-deter-local-rare-unit-from-buying-them/,1
2003,Instagram Model Not Sure Why Photo Of Her Goofy Long-Term Boyfriend Didn’t Do Too Well,https://www.betootaadvocate.com/advocate-in-focus/instagram-model-not-sure-photo-goofy-long-term-boyfriend-didnt-well/,1
2004,Cyclist Attempting To Balance Until The Lights Turn Green Not Impressing Anyone,https://www.betootaadvocate.com/advocate-in-focus/cyclist-attempting-to-balance-until-the-lights-turn-green-not-impressing-anyone/,1
2005,Shopper Stumbles Across Chainsaw She Didn’t Know She Needed In Aldi’s ‘Aisle Of Dreams’,https://www.betootaadvocate.com/advocate-in-focus/shopper-stumbles-across-chainsaw-didnt-know-needed-aldis-aisle-dreams/,1
2006,Half-Hearted Plans To Hit The Gym After Work Used To Justify 3pm Kit Kat Chunky,https://www.betootaadvocate.com/advocate-in-focus/half-hearted-plans-to-hit-the-gym-after-work-used-to-justify-3pm-kit-kat-chunky/,1
2007,“You Can’t Say Anything These Days” Says Man Who Says Whatever He Wants All The Time,https://www.betootaadvocate.com/advocate-in-focus/you-cant-say-anything-these-days-says-man-who-says-whatever-he-wants-all-the-time/,1
2008,Dad Helps Kids Make Lost Signs For 19-Year-Old Dead-Blind Pet That’s Very Dead,https://www.betootaadvocate.com/advocate-in-focus/dad-helps-kids-make-lost-signs-for-19-year-old-dead-blind-pet-thats-already-carked-it/,1
2009,Authorities Plead With Victorian Gun Owners To Not Shoot At “Major Weather Event” This Weekend,https://www.betootaadvocate.com/advocate-in-focus/vicco-gun-owners/,1
2010,Study: Going Bushwalking On The Weekend Makes You Better Than Everyone,https://www.betootaadvocate.com/advocate-in-focus/couple-goes-hiking-weekends-now-better-everyone-else/,1
2011,“We’ve Been Doing Some Rooting” Says Blurry Ultrasound Posted To Facebook,https://www.betootaadvocate.com/advocate-in-focus/weve-been-doing-some-rooting-says-blurry-ultrasound-posted-to-facebook/,1
2012,Normal Joke Made Funnier By Will Ferrell Yelling It,https://www.betootaadvocate.com/advocate-in-focus/normal-joke-made-funnier-will-ferrell-yelling/,1
2013,Peculiar Older Male Teacher At Private School All Of A Sudden No Longer Spoken About,https://www.betootaadvocate.com/advocate-in-focus/peculiar-older-male-teacher-at-private-school-all-of-a-sudden-no-longer-spoken-about/,1
2014,Gaming Community Concede Pixelated Strippers In Duke Nukem Are Hard To Top,https://www.betootaadvocate.com/advocate-in-focus/gaming-community-concede-pixelated-strippers-in-duke-nukem-are-hard-to-top/,1
2015,Pushover Reaches Point In Relationship Where He’s Trusted To Buy His Own Clothes,https://www.betootaadvocate.com/advocate-in-focus/man-now-point-relationship-hes-allowed-buy-clothes/,1
2016,Office Junior Miraculously Survives Commute To Work Without Headphones,https://www.betootaadvocate.com/advocate-in-focus/office-junior-miraculously-survives-commute-to-work-without-headphones/,1
2017,Somehow Mum Knows ‘I’m Staying At Lucy’s’ Is Code For ‘I’m Getting Blackout Drunk In A Park’,https://www.betootaadvocate.com/advocate-in-focus/somehow-mum-knows-im-staying-at-lucys-is-code-for-im-getting-blackout-drunk-in-a-park/,1
2018,Uni Student Officially Unique After Putting Up Poster For Ultra-Violent Tarantino Film,https://www.betootaadvocate.com/advocate-in-focus/uni-student-officially-unique-after-putting-up-poster-for-ultra-violent-tarantino-film/,1
2019,Client Sends Urgent Last-Minute Change Through On Microsoft Word 2003,https://www.betootaadvocate.com/advocate-in-focus/client-sends-urgent-last-minute-change-microsoft-word-2003/,1
2020,Friday Office Banter Peaks As Prankster Posts Zoomed In Video Of Coworker To Instagram,https://www.betootaadvocate.com/advocate-in-focus/friday-office-banter-peaks-prankster-posts-zoomed-video-coworker-instagram/,1
2021,Punter Watches His Horse Run Last – But Still Scans Ticket Just To Be Sure,https://www.betootaadvocate.com/advocate-in-focus/local-punter-watches-horse-run-last-still-scans-ticket-just-sure/,1
2022,Unemployed Man Who Spends 19 Hours Per Day Online Says People Need To Wake Up,https://www.betootaadvocate.com/advocate-in-focus/unemployed-man-spends-19-hours-per-day-online-says-people-need-wake/,1
2023,IT Worker Resists Repeated Calls From Drunk Colleagues To Join Office Christmas Party,https://www.betootaadvocate.com/advocate-in-focus/it-worker-resists-repeated-calls-from-drunk-colleagues-to-join-office-christmas-party/,1
2024,Report: Better Follow Up On That Missed Call From Tunisia,https://www.betootaadvocate.com/advocate-in-focus/report-better-follow-missed-call-tunisia/,1
2025,Report: Dad Is Immune To The Stench Of Dynamic Lifter,https://www.betootaadvocate.com/advocate-in-focus/local-dad-seemingly-immune-stench-dynamic-lifter/,1
2026,"Report: Your Third Sneeze Isn’t Getting A Third ‘Bless You’, Get Your Shit Together",https://www.betootaadvocate.com/advocate-in-focus/report-third-sneeze-isnt-getting-third-bless-get-shit-together/,1
2027,Parents Proudly Watch Son Head Off To Drink In The Park With Mates For The First Time,https://www.betootaadvocate.com/advocate-in-focus/proud-local-parents-look-son-heads-off-drink-park-mates-first-time/,1
2028,Trackside Introduce Interactive Kneecapping Feature For Virtual Harness-Racing Trainers,https://www.betootaadvocate.com/advocate-in-focus/trackside-introduce-interactive-kneecapping-feature-for-virtual-harness-racing-trainers/,1
2029,Man Still Not Super Keen On Girlfriend Kissing Their Dog On The Mouth,https://www.betootaadvocate.com/advocate-in-focus/mate-its-gross/,1
2030,Local Gentleman Cuts To Chase And Just Gives His Hoodie To Single Woman He Met In Nightclub,https://www.betootaadvocate.com/advocate-in-focus/local-gentleman-cuts-to-chase-and-just-gives-his-hoodie-to-single-woman-he-met-in-nightclub/,1
2031,"Two-Faced Putrid Dog Knows Exactly Who She Is, According To Aggressive Facebook Status",https://www.betootaadvocate.com/advocate-in-focus/irate-social-media-user/,1
2032,Ten’s Lawyers On Hand To Serve Jarrod With An AVO The Minute Sophie Rejects Him,https://www.betootaadvocate.com/advocate-in-focus/tens-lawyers-hand-serve-jarrod-avo-minute-sophie-rejects/,1
2033,Six Months Later And They’re Both Still Talking About Cryptocurrency,https://www.betootaadvocate.com/advocate-in-focus/three-months-theyre-still-talking-cryptocurrency/,1
2034,Struggling Creative Attempts To Pay Bill With All The Exposure He Keeps Getting Paid With,https://www.betootaadvocate.com/advocate-in-focus/struggling-creative-attempts-pay-bill-exposure-keeps-getting-paid/,1
2035,Who Says You Can’t Have Both: Millennial Builds Windowless 1-Bedder Out Of Avo Seeds,https://www.betootaadvocate.com/advocate-in-focus/who-says-you-cant-have-both-millennial-builds-windowless-1-bedder-out-of-avo-seeds2/,1
2036,I Could Never Work In An Office Says Man Who Spends Every Day In A One By One Metre Cabin,https://www.betootaadvocate.com/advocate-in-focus/never-work-office-says-man-never-worked-office/,1
2037,Bachelorette Producer ‘Had First Cigarette In 5 Years’ After Dealing With ‘Ryan’ Last Night,https://www.betootaadvocate.com/advocate-in-focus/bachelorette-producer-first-cigarette-5-years-dealing-ryan-last-night/,1
2038,5 Tips To Faking Injury In The Gym So Alphas Don’t Smirk At How Much You Are Lifting,https://www.betootaadvocate.com/advocate-in-focus/5-tips-faking-injury-gym-alphas-dont-smirk-much-lifting/,1
2039,"WARNING: If You Mess With Terri, You Mess With Bec",https://www.betootaadvocate.com/advocate-in-focus/warning-if-you-mess-with-terri-you-miss-with-bec/,1
2040,Friend You Haven’t Seen In Two Years Says It’s A Shame You Can’t Make Their Gig,https://www.betootaadvocate.com/advocate-in-focus/friend-you-havent-seen-in-two-years-says-its-a-shame-you-cant-make-their-gig/,1
2041,Local Pub Chef Surprises Everyone With A Couple Sleeve Tattoos,https://www.betootaadvocate.com/advocate-in-focus/local-pub-chef-surprises-everyone-with-a-couple-sleeve-tattoos/,1
2042,"Unsure What To Spend His Money On, Talentless Single Man Buys A Cool Drone",https://www.betootaadvocate.com/advocate-in-focus/unsure-what-to-spend-his-money-on-talentless-single-man-buys-a-cool-drone/,1
2043,Straight Man Finds Way To Casually Bring Up His ‘Yes’ Vote In Front Of Gay Colleague,https://www.betootaadvocate.com/advocate-in-focus/straight-man-finds-way-to-casually-bring-up-his-yes-vote-in-front-of-gay-colleague/,1
2044,V8 Fan Scours Bathurst Campsite For The Extra Boxes Of Tins He Buried Last Month,https://www.betootaadvocate.com/advocate-in-focus/v8-fan-scours-bathurst-campsite-extra-boxes-tins-buried-last-month-2/,1
2045,Thousands March In Sydney Demanding That The Airport Remain Open,https://www.betootaadvocate.com/advocate-in-focus/thousands-march-sydney-demanding-airport-remain-open/,1
2046,Cruel Irony: LJ Hooker Girl Unlikely To Ever Own A Home,https://www.betootaadvocate.com/advocate-in-focus/sadworld-2/,1
2047,Man That Used To Work In Hospitality Describes Those Days As If He Were In A POW Camp,https://www.betootaadvocate.com/advocate-in-focus/man-used-work-hospitality-describes-days-pow-camp/,1
2048,“Can I Leave My Bag Behind The Bar?” Says City Worker Who Thought He Was Only Having One,https://www.betootaadvocate.com/advocate-in-focus/bloke-who-stupidly-bought-sportsbag-to-pub-wonders-if-he-can-leave-it-behind-the-bar/,1
2049,Friday Afternoon Office YouTube Session Held To Ransom By Australian Internet,https://www.betootaadvocate.com/advocate-in-focus/friday-afternoon-office-youtube-session-held-to-ransom-by-australian-internet/,1
2050,Woman’s City-Bay Fun Run run cut short for 3rd straight year after “copping a massive stitch” outside her trackside house,https://www.betootaadvocate.com/advocate-in-focus/womans-city-bay-fun-run-run-cut-short-3rd-straight-year-copping-massive-stitch-outside-trackside-house/,1
2051,Man Mercifully Falls Asleep Before Seeing Australia Lose Another Game Of Cricket Overnight,https://www.betootaadvocate.com/advocate-in-focus/man-mercifully-falls-asleep-seeing-australia-lose-another-game-cricket-overnight/,1
2052,Man Conquers Machine As Local Punter Snares Back-To-Back Features,https://www.betootaadvocate.com/advocate-in-focus/man-conquers-machine-local-brickie-snares-back-back-features/,1
2053,Eye-Contact With Dad In Rear Vision Mirror Puts Swift End To Backseat Horseplay,https://www.betootaadvocate.com/advocate-in-focus/eye-contact-dad-rear-vision-mirror-puts-swift-end-backseat-horseplay/,1
2054,Non-Smoker Mate Waits Politely In Freezing Beer Garden For Everybody To Finish Up,https://www.betootaadvocate.com/advocate-in-focus/non-smoker-mate-politely-waits-freezing-beer-garden-everyone-finish/,1
2055,Basic Yuppie Dad Receives Standard Issue MLB Cap After Birth Of His Future Wallaby,https://www.betootaadvocate.com/advocate-in-focus/basic-yuppie-dad-receives-standard-issue-mlb-cap-after-birth-of-his-future-wallaby/,1
2056,iPad Wins Father Of The Year Award,https://www.betootaadvocate.com/advocate-in-focus/local-tablet-wins-father-year-award/,1
2057,Report: 9 In 10 Encounters With Tasmania Tigers Are Filmed On A Nokia 3200,https://www.betootaadvocate.com/advocate-in-focus/report-9-10-encounters-tasmania-tigers-filmed-nokia-3200/,1
2058,Report: Waking Up From An Afternoon Nap Feeling Absolutely Appalling Is Normal,https://www.betootaadvocate.com/advocate-in-focus/report-waking-afternoon-nap-feeling-absolutely-appalling-normal/,1
2059,Local Murri Bloke Thought “Deadliest Catch” Was A Dating Show,https://www.betootaadvocate.com/advocate-in-focus/local-murri-bloke-thought-deadliest-catch-was-a-dating-show/,1
2060,Primary Schooler Rattled To Learn The Truth About ‘Elemenopee’,https://www.betootaadvocate.com/advocate-in-focus/primary-schooler-rattled-learn-truth-elemenopee/,1
2061,Paper Wrapping Between Kebab And Foil Expected To End Up In At Least One Mouthful,https://www.betootaadvocate.com/advocate-in-focus/paper-wrapping-kebab-foil-expected-end-least-one-mouthful/,1
2062,James Sutherland Forced To Swear Blood Oath To Rupert Murdoch As Big Bash Moves To Foxtel,https://www.betootaadvocate.com/advocate-in-focus/recent-newscorp-hire-swears-blood-oath-rupert-murdoch/,1
2063,Yuppies Destroy Family Restaurant Online Rating After Minimum Wage Delivery Cyclist Gets Lost,https://www.betootaadvocate.com/advocate-in-focus/yuppies-destroy-family-restaurant-online-rating-after-minimum-wage-delivery-cyclist-gets-lost/,1
2064,A Message From The Onion’s Editorial Board To The Betoota Advocate,https://www.betootaadvocate.com/advocate-in-focus/message-onions-editorial-board-betoota-advocate/,1
2065,Owner Of Sea Shepherd Hoodie Shocked To Learn Whale Is Actually Pretty Dang Tasty,https://www.betootaadvocate.com/advocate-in-focus/leftie-holidaying-japan-shocked-learn-whale-actually-pretty-dang-tasty/,1
2066,Local Woman Wakes Up From Cute Two-Hour Sunday Arvo Nap Feeling Like A Concussed NRL Player,https://www.betootaadvocate.com/advocate-in-focus/local-woman-wakes-up-from-cute-two-hour-sunday-arvo-nap-feeling-like-a-concussed-nrl-player/,1
2067,Aunty Stace Was In ‘Home Girl Of The Week’ Once,https://www.betootaadvocate.com/advocate-in-focus/aunty-stace-home-girl-week/,1
2068,Motorist In Disbelief As Highway Policeman Acts Like Normal Human,https://www.betootaadvocate.com/advocate-in-focus/motorist-in-disbelief-as-highway-policeman-acts-like-normal-human/,1
2069,Trainee Doctor Stood Down For Not Wearing Khaki Trousers And RMs During Prac,https://www.betootaadvocate.com/advocate-in-focus/trainee-doctor-stood-down-for-not-wearing-khaki-trousers-and-rms-during-prac/,1
2070,Science Develops Long Black Coffee That’s Immediately Drinkable,https://www.betootaadvocate.com/advocate-in-focus/science-develops-long-black-coffee-thats-immediately-drinkable/,1
2071,Police Say Driving While On Your Phone Is Okay As Long As You Hold It Low Enough,https://www.betootaadvocate.com/advocate-in-focus/police-say-driving-phone-okay-long-hold-low-enough/,1
2072,Gen-Y Bloke Thinks He Knows What A Bender Is,https://www.betootaadvocate.com/advocate-in-focus/gen-y-bloke-thinks-knows-bender/,1
