,headline,article_link,is_sarcastic
1320,"People don’t spit out their coffee over social media posts, report confirms",http://www.newsbiscuit.com/2020/06/24/people-dont-spit-out-their-coffee-over-social-media-posts-confirms-report/,1
1321,Watchdog investigates Del Boy over price of Peckham Spring hand sanitiser,http://www.newsbiscuit.com/2020/06/24/watchdog-investigates-del-boy-over-price-of-peckham-spring-hand-sanitiser/,1
1322,"‘Deep dive’ essentially a Google search, confirms manager",http://www.newsbiscuit.com/2020/06/24/deep-dive-essentially-a-google-search-confirms-manager/,1
1323,Pubs demand to open immediately as ‘non-essential retailers’,http://www.newsbiscuit.com/2020/06/24/pubs-demand-to-open-immediately-as-non-essential-retailers/,1
1324,Katie Hopkins hits back by banning people from HER new microblogging site,http://www.newsbiscuit.com/2020/06/23/katie-hopkins-hits-back-by-banning-people-from-her-new-microblogging-site/,1
1325,One-fifth of Earth’s ocean floor is now mapped – thanks to broken Satnav,http://www.newsbiscuit.com/2020/06/23/one-fifth-of-earths-ocean-floor-is-now-mapped-thanks-to-broken-satnav/,1
1326,Your Eye-Spy guide to the pageant of masked misfitery on public transport,http://www.newsbiscuit.com/2020/06/23/your-eye-spy-guide-to-the-pageant-of-masked-misfitery-on-public-transport/,1
1327,Crucifixion of Jesus ‘may have been a DIY accident’,http://www.newsbiscuit.com/2020/06/23/crucifixion-of-jesus-%e2%80%98may-have-been-a-diy-accident%e2%80%99/,1
1328,"Neolithic monument found at Stonehenge, was Matt Hancock’s first Tracing App",http://www.newsbiscuit.com/2020/06/23/neolithic-monument-found-at-stonehenge-was-matt-hancocks-first-tracing-app/,1
1329,Katie Hopkins sitting at home spewing hate at her dog,http://www.newsbiscuit.com/2020/06/22/katie-hopkins-sitting-at-home-spewing-hate-at-her-dog/,1
1330,Dominic Raab thought Juneteenth was a singer in Little Mix,http://www.newsbiscuit.com/2020/06/22/dominic-raab-thought-juneteenth-was-a-singer-in-little-mix/,1
1331,Mystery of Stonehenge solved following discovery of 5000-year-old planning application,http://www.newsbiscuit.com/2020/06/22/mystery-of-stonehenge-solved-following-discovery-of-5000-year-old-planning-application/,1
1332,You can’t ban Katie Hopkins you have to sprinkle salt on her,http://www.newsbiscuit.com/2020/06/22/you-cant-ban-katie-hopkins-you-have-to-sprinkle-salt-on-her/,1
1333,Government encourages semaphore to signal CV-19 tracing,http://www.newsbiscuit.com/2020/06/21/government-encourages-semaphore-to-signal-cv-19-tracing/,1
1334,David Walliams apologises for Blackface on Britains Got Talent,http://www.newsbiscuit.com/2020/06/21/david-walliams-apologises-for-blackface-on-britains-got-talent/,1
1335,Worlds worst publisher vows to struggle on,http://www.newsbiscuit.com/2020/06/21/worlds-worst-publisher-vows-to-struggle-on/,1
1336,"Trade deal win-win: US Pharma gets NHS access, the UK gets to give it",http://www.newsbiscuit.com/2020/06/21/trade-deal-win-win-us-pharma-gets-nhs-access-the-uk-gets-to-give-it/,1
1337,Cummings: Boris’ prang proves I’m better at steering the country,http://www.newsbiscuit.com/2020/06/20/cummings-boris-prang-proves-im-better-at-steering-the-country/,1
1338,2020 News – This just in: EVERYTHING,http://www.newsbiscuit.com/2020/06/20/2020-news-this-just-in-everything/,1
1339,Protesters perplexed by Henry Moore’s Reclining Figures,http://www.newsbiscuit.com/2020/06/20/protesters-perplexed-by-henry-moores-reclining-figures/,1
1340,Police advertisement stops all crime,http://www.newsbiscuit.com/2020/06/20/police-advertisement-stops-all-crime-201/,1
1341,Three Little Pigs planning permission rejected,http://www.newsbiscuit.com/2020/06/20/three-little-pigs-planning-permission-rejected/,1
1342,Twitchers rubbish Vera Lynn’s bluebird ‘sighting’,http://www.newsbiscuit.com/2020/06/19/twitchers-rubbish-vera-lynns-bluebird-sighting/,1
1343,Bluebird has something in his eye over the White Cliffs of Dover,http://www.newsbiscuit.com/2020/06/19/bluebird-has-something-in-his-eye-over-the-white-cliffs-of-dover/,1
1344,Police confirm free-roaming pensioners ‘ongoing menace to society’,http://www.newsbiscuit.com/2020/06/19/police-confirm-free-roaming-pensioners-ongoing-menace-to-society/,1
1345,Chancellor now promising to clamp down hard on soap dodgers,http://www.newsbiscuit.com/2020/06/19/chancellor-now-promising-to-clamp-down-hard-on-soap-dodgers/,1
1346,Ministers pleased as Boris Johnson’s encryption implant continues to function,http://www.newsbiscuit.com/2020/06/19/ministers-pleased-as-boris-johnsons-encryption-implant-continues-to-function/,1
1347,Every future press release to include words BACKED BY GOVT FUNDING,http://www.newsbiscuit.com/2020/06/18/every-future-press-release-to-include-words-backed-by-govt-funding/,1
1348,‘Stop asking awkward questions and watch these men kick a ball’ urges government,http://www.newsbiscuit.com/2020/06/18/stop-asking-awkward-questions-and-watch-these-men-kick-a-ball-urges-government/,1
1349,Bus companies warn of timetable chaos if passengers return,http://www.newsbiscuit.com/2020/06/18/bus-companies-warn-of-timetable-chaos-if-passengers-return/,1
1350,Special Feature – The Pope: How His Retirement Affects You,http://www.newsbiscuit.com/2020/06/18/special-feature-the-pope-how-his-retirement-affects-you/,1
1351,Boris thought Marcus Rashford was classical Roman orator,http://www.newsbiscuit.com/2020/06/18/boris-thought-marcus-rashford-was-classical-roman-orator/,1
1352,Zoo animals cheered by return of visiting humans,http://www.newsbiscuit.com/2020/06/17/zoo-animals-cheered-by-return-of-visiting-humans/,1
1353,UK waits for CEOs to queue in High Streets in effort to save economy,http://www.newsbiscuit.com/2020/06/17/uk-waits-for-ceos-to-queue-in-high-streets-in-effort-to-save-economy/,1
1354,Boris’ ‘Blunder Bus’ to tour the country,http://www.newsbiscuit.com/2020/06/17/boris-blunder-bus-to-tour-the-country/,1
1355,Horse food found in Waitrose luxury muesli,http://www.newsbiscuit.com/2020/06/17/horse-food-found-in-waitrose-luxury-muesli/,1
1356,Thousands gather to record chants for use in behind closed doors games,http://www.newsbiscuit.com/2020/06/17/thousands-gather-to-record-chants-for-use-in-behind-closed-doors-games/,1
1357,SAGE to replace two-metre physical distancing advice with ‘wiggle room’,http://www.newsbiscuit.com/2020/06/16/sage-to-replace-two-metre-physical-distancing-advice-with-wiggle-room/,1
1358,MPs to wear face masks when submitting expenses claim – swag bag is optional,http://www.newsbiscuit.com/2020/06/16/mps-to-wear-face-masks-when-submitting-expense-claims-swag-bag-is-optional/,1
1359,Grenfell? What’s that?,http://www.newsbiscuit.com/2020/06/16/grenfell-whats-that/,1
1360,David Cameron launches star-studded apologising tour of the Commonwealth,http://www.newsbiscuit.com/2020/06/16/david-cameron-launches-star-studded-apologising-tour-of-the-commonwealth/,1
1361,JK Rowling accused of being ‘mudblood-phobic’ in ‘wizard’ Tweet,http://www.newsbiscuit.com/2020/06/16/jk-rowling-accused-of-being-mudblood-phobic-in-wizard-tweet/,1
1362,‘This is what Churchill would want’ says protester kicking policeman,http://www.newsbiscuit.com/2020/06/15/this-is-what-churchill-would-want-says-protester-kicking-policeman/,1
1363,‘Welcome to Wales’ road signs to simply read ‘Bugger off’,http://www.newsbiscuit.com/2020/06/15/welcome-to-wales-road-signs-to-simply-read-bugger-off/,1
1364,Lib Dems announce amnesia ‘no longer a membership requirement’,http://www.newsbiscuit.com/2020/06/15/lib-dems-announce-amnesia-no-longer-a-membership-requirement/,1
1365,White privilege is changing the TV scheduling and thinking you solved racism,http://www.newsbiscuit.com/2020/06/15/white-privilege-is-changing-the-tv-scheduling-and-thinking-you-solved-racism/,1
1366,"Bargain Hunt participants only lose £67,000",http://www.newsbiscuit.com/2020/06/14/bargain-hunt-participants-only-lose-67000/,1
1367,Boris understands black people and asks them to pop over and smoke some weed,http://www.newsbiscuit.com/2020/06/14/boris-understands-black-people-and-asks-them-to-pop-over-and-smoke-some-weed/,1
1368,Far-right thugs start the football season early,http://www.newsbiscuit.com/2020/06/14/far-right-thugs-start-the-football-season-early/,1
1369,LBC replace Nigel Farage with Romanian and Bulgarian immigrant double act,http://www.newsbiscuit.com/2020/06/13/lbc-replace-nigel-farage-with-romanian-and-bulgarian-immigrant-double-act/,1
1370,Escalator Killer says he only does it to piss off the CSI,http://www.newsbiscuit.com/2020/06/13/escalator-killer-says-he-only-does-it-to-piss-off-the-csi/,1
1371,Make-Up Department ‘working flat out’ preparing Huw Edwards say BBC,http://www.newsbiscuit.com/2020/06/13/make-up-department-working-flat-out-preparing-huw-edwards-say-bbc/,1
1372,The growing waiting list for spine donors,http://www.newsbiscuit.com/2020/06/12/the-growing-waiting-list-for-spine-donors/,1
1373,"PR spin ‘relatively ineffective’ against lethal viruses, apparently",http://www.newsbiscuit.com/2020/06/12/pr-spin-relatively-ineffective-against-lethal-viruses-apparently/,1
1374,"Internet ‘nearly full’ – thousands donate SD cards, thumb drives.",http://www.newsbiscuit.com/2020/06/12/internet-nearly-full-thousands-donate-sd-cards-thumb-drives/,1
1375,Churches to open despite two-metre distancing from Jesus,http://www.newsbiscuit.com/2020/06/12/churches-to-open-despite-two-metre-distancing-from-jesus/,1
1376,JK Rowling writes “Harry Potter & the shower rape” following Radcliffe criticism,http://www.newsbiscuit.com/2020/06/11/jk-rowling-writes-harry-potter-the-shower-rape-following-radcliffe-criticism/,1
1377,"Covid-19 is a ‘scaredy-cat’ running to its mummy for help, claims Hancock",http://www.newsbiscuit.com/2020/06/11/covid-19-is-a-scaredy-cat-running-to-its-mummy-for-help-claims-hancock/,1
1378,Government to implement extensive stable door closing programme “soon”,http://www.newsbiscuit.com/2020/06/11/government-to-implement-extensive-stable-door-closing-programme-soon/,1
1379,Zoos reopen – Lions excited about 2 metre distancing,http://www.newsbiscuit.com/2020/06/10/zoos-reopen-lions-excited-about-2-metre-distancing/,1
1380,EDL to topple William Wilberforce statue ‘for balance’,http://www.newsbiscuit.com/2020/06/10/edl-to-topple-william-wilberforce-statue-for-balance/,1
1381,Newsbiscuit Guide to Advertising Immortals for the Pandemic,http://www.newsbiscuit.com/2020/06/10/newsbiscuit-guide-to-advertising-immortals-for-the-pandemic/,1
1382,"“Eurgh, do I have to care about Black Lives Matter this week too?” says activist",http://www.newsbiscuit.com/2020/06/10/eurgh-do-i-have-to-care-about-black-lives-matter-this-week-too-says-activist/,1
1383,Top brand seeks to recruit “Head of Boilerplate”,http://www.newsbiscuit.com/2020/06/09/top-brand-seeks-to-recruit-head-of-boilerplate/,1
1384,PM Johnson disappointed not to get a go on his riot water cannons,http://www.newsbiscuit.com/2020/06/09/pm-johnson-disappointed-not-to-get-a-go-on-his-riot-water-cannons/,1
1385,"Social distancing in schools ‘impractical’, warn bullies",http://www.newsbiscuit.com/2020/06/09/social-distancing-in-schools-impractical-warn-bullies/,1
1386,Woman cautioned over offensive Boris Johnson t-shirt,http://www.newsbiscuit.com/2020/06/08/woman-cautioned-over-offensive-boris-johnson-t-shirt/,1
1387,Price of scrap bronze will plummet if UK removes all its racist statues,http://www.newsbiscuit.com/2020/06/08/price-of-scrap-bronze-will-plummet-if-uk-removes-all-its-racist-statues/,1
1388,The Premier League is back! How have the teams been spending their lockdowns?,http://www.newsbiscuit.com/2020/06/08/the-premier-league-is-back-how-have-the-teams-been-spending-their-lockdowns/,1
1389,Lost Amazonian tribe discovered living in IKEA,http://www.newsbiscuit.com/2020/06/08/lost-amazonian-tribe-discovered-living-in-ikea/,1
1390,New Director General to impartially accelerate and decelerate change at BBC,http://www.newsbiscuit.com/2020/06/07/new-director-general-to-impartially-accelerate-and-decelerate-change-at-bbc/,1
1391,Government to release homeless back into wild,http://www.newsbiscuit.com/2020/06/07/government-to-release-homeless-back-into-wild/,1
1392,Make America Great Again to be changed to Make Turds Shine Again,http://www.newsbiscuit.com/2020/06/06/make-america-great-again-to-be-changed-to-make-turds-shine-again/,1
1393,Vegan friends ‘not worth it’ say experts,http://www.newsbiscuit.com/2020/06/06/vegan-friends-not-worth-it-say-experts/,1
1394,Big Bread brutally stamping down on local breadmakers,http://www.newsbiscuit.com/2020/06/06/big-bread-brutally-stamping-down-on-local-breadmakers/,1
1395,The Charge of the Right Brigade,http://www.newsbiscuit.com/2020/06/05/the-charge-of-the-right-brigade/,1
1396,Trump insists he was only visiting the White House for an inspection,http://www.newsbiscuit.com/2020/06/05/trump-insists-he-was-only-visiting-the-white-house-for-an-inspection/,1
1397,Test and Trace team ‘disappointed’ at Alok Sharma diagnosis,http://www.newsbiscuit.com/2020/06/05/test-and-trace-team-disappointed-at-alok-sharma-diagnosis/,1
1398,Monty Don denies damaging ‘new trousers’ rumour,http://www.newsbiscuit.com/2020/06/05/monty-don-denies-damaging-new-trousers-rumour/,1
1399,Fears Johnson now receiving advice from a sprig of Sage,http://www.newsbiscuit.com/2020/06/05/fears-johnson-now-receiving-advice-from-a-sprig-of-sage/,1
1400,Mark Zuckerberg refuses to criticise Trump for sh*tting on his dining table,http://www.newsbiscuit.com/2020/06/04/mark-zuckerberg-refuses-to-criticise-trump-for-shtting-on-his-dining-table/,1
1401,"‘So I slept in a swimming pool, so what?’ says Cummings",http://www.newsbiscuit.com/2020/06/04/so-i-slept-in-a-swimming-pool-so-what-says-cummings/,1
1402,Black Lives Matter disbanded after man on Twitter points out ALL lives matter,http://www.newsbiscuit.com/2020/06/04/black-lives-matter-disbanded-after-man-on-twitter-points-out-all-lives-matter/,1
1403,London’s burglars outline strict back to work measures,http://www.newsbiscuit.com/2020/06/04/londons-burglars-outline-strict-back-to-work-measures/,1
1404,Archaeologists in Pompeii say lockdown message was confusing and unclear,http://www.newsbiscuit.com/2020/06/04/archaeologists-in-pompeii-say-lockdown-message-was-confusing-and-unclear/,1
1405,Man claims lockdown and social distancing are “erosion of liberty”,http://www.newsbiscuit.com/2020/06/03/man-claims-lockdown-and-social-distancing-are-erosion-of-liberty/,1
1406,Trump fails Turing Test,http://www.newsbiscuit.com/2020/06/03/trump-fails-turing-test/,1
1407,The A-Team criticise lack of furlough support for soldiers of fortune,http://www.newsbiscuit.com/2020/06/03/the-a-team-criticise-lack-of-furlough-support-for-soldiers-of-fortune/,1
1408,Nation begins slow recovery from prolonged exposure to own children,http://www.newsbiscuit.com/2020/06/03/nation-begins-slow-recovery-from-prolonged-exposure-to-own-children/,1
1409,New cop double act: BJ and Cumbo,http://www.newsbiscuit.com/2020/06/03/new-cop-double-act-bj-and-cumbo/,1
1410,Trump declares war on Antifa and the Grenadiers,http://www.newsbiscuit.com/2020/06/02/trump-declares-war-on-antifa-and-the-grenadiers/,1
1411,Man told to return to work despite losing ability to iron his own shirt,http://www.newsbiscuit.com/2020/06/02/man-told-to-return-to-work-despite-losing-ability-to-iron-his-own-shirt/,1
1412,Men head outside to cook meat with fire,http://www.newsbiscuit.com/2020/06/02/men-head-outside-to-cook-meat-with-fire/,1
1413,Queen joins ‘Black Lives Matter’ protest with early morning horse ride,http://www.newsbiscuit.com/2020/06/02/108026/,1
1414,"Charity Shops brace for deluge of all sort of random, useless shite",http://www.newsbiscuit.com/2020/06/02/charity-shops-brace-for-deluge-of-all-sort-of-random-useless-shite/,1
1415,And they’re off….Newsbiscuit’s guide to the restart of horse racing,http://www.newsbiscuit.com/2020/06/01/and-theyre-off-newsbiscuits-guide-to-the-restart-of-horse-racing/,1
1416,Contract-tracing app to use Girl with Fleas system,http://www.newsbiscuit.com/2020/06/01/contract-tracing-app-to-use-girl-with-fleas-system/,1
1417,Reckless illegal gathering becomes fine as clock strikes midnight on May 31st,http://www.newsbiscuit.com/2020/06/01/reckless-illegal-gathering-becomes-fine-as-clock-strikes-midnight-on-may-31st/,1
1418,Woman’s hairdo enters third day of negotiations,http://www.newsbiscuit.com/2020/06/01/womans-hairdo-enters-third-day-of-negotiations/,1
1419,Matt Hancock to replace Track and Trace with Scratch’n’Sniff,http://www.newsbiscuit.com/2020/05/31/matt-hancock-to-replace-track-and-trace-with-scratchnsniff/,1
1420,Dominic Cummings signs petition to sack himself,http://www.newsbiscuit.com/2020/05/31/dominic-cummings-signs-petition-to-sack-himself/,1
1421,Queen switches energy supplier,http://www.newsbiscuit.com/2020/05/30/queen-switches-energy-supplier/,1
1422,"Scientists warn Trump of second virus wave, third wave and possible Mexican wave",http://www.newsbiscuit.com/2020/05/30/scientists-warn-trump-of-second-virus-wave-third-wave-and-possible-mexican-wave/,1
1423,Dominic Cummings to retrospectively rewrite government advice on Covid-19,http://www.newsbiscuit.com/2020/05/29/dominic-cummings-to-retrospectively-rewrite-government-advice-on-covid-19/,1
1424,Liam Neeson to replace Track & Trace: I will find the virus and I will kill it,http://www.newsbiscuit.com/2020/05/29/liam-neeson-to-replace-track-trace-i-will-find-the-virus-and-i-will-kill-it/,1
1425,All of Britain will be in Garden Hot Tub by July,http://www.newsbiscuit.com/2020/05/29/all-of-britain-will-be-in-garden-hot-tub-by-july/,1
1426,Scientist admits that in 3 months of modelling he’s only made two WW2 aircraft,http://www.newsbiscuit.com/2020/05/28/scientist-admits-that-in-3-months-of-modelling-hes-only-made-two-ww2-aircraft/,1
1427,Matt Hancock ‘going to look at wallpaper’,http://www.newsbiscuit.com/2020/05/28/matt-hancock-going-to-look-at-wallpaper/,1
1428,NASA releases photos of Dominic Cummings on the Moon,http://www.newsbiscuit.com/2020/05/28/nasa-releases-photos-of-dominic-cummings-on-the-moon/,1
1429,The whole of UK now wants to visit Barnard Castle,http://www.newsbiscuit.com/2020/05/27/the-whole-of-uk-now-wants-to-visit-barnard-castle/,1
1430,Wheelbarrow shortage as people realise where the pound will be next month.,http://www.newsbiscuit.com/2020/05/27/wheelbarrow-shortage-as-people-realise-where-the-pound-will-be-next-month/,1
1431,Exclusive: Cummings’ Barnard Castle Trip Advisor Review,http://www.newsbiscuit.com/2020/05/27/exclusive-cummings-barnard-castle-trip-advisor-review/,1
1432,Broccoli could be used to self-distance children say health experts,http://www.newsbiscuit.com/2020/05/26/broccoli-could-be-used-to-self-distance-children-say-health-experts/,1
1433,Boris demonstrates washing hands live on TV,http://www.newsbiscuit.com/2020/05/26/boris-demonstrates-washing-hands-live-on-tv/,1
1434,Theresa May pissing herself,http://www.newsbiscuit.com/2020/05/26/theresa-may-pissing-herself/,1
1435,Elderly to have clothing modified to help them estimate two metres,http://www.newsbiscuit.com/2020/05/25/elderly-to-have-clothing-modified-to-help-them-estimate-two-metres/,1
1436,Dame Judi Dench to be sacrificed in peat bog to appease the gods,http://www.newsbiscuit.com/2020/05/25/dame-judi-dench-to-be-sacrificed-in-peat-bog-to-appease-the-gods-spare-nib/,1
1437,“I saw Dominic Cummings telling seagulls to f**k off!” says Blackpool man,http://www.newsbiscuit.com/2020/05/25/i-saw-dominic-cummings-telling-seagulls-to-fk-off-says-blackpool-man/,1
1438,Government creates official list of things that measure about two metres,http://www.newsbiscuit.com/2020/05/24/government-creates-official-list-of-things-that-measure-about-two-metres/,1
1439,Dominic Cummings elects not to fire Dominic Cummings,http://www.newsbiscuit.com/2020/05/24/dominic-cummings-elects-not-to-fire-dominic-cummings/,1
1440,EastEnders chase ratings with a plot that’s out of this world,http://www.newsbiscuit.com/2020/05/24/eastenders-chase-ratings-with-a-plot-thats-out-of-this-world/,1
1441,Prince Philip glad he doesn’t have to do the Queen’s hair any more,http://www.newsbiscuit.com/2020/05/24/prince-philip-glad-he-doesnt-have-to-do-the-queens-hair-any-more/,1
1442,Trump urges Americans to stand beneath giant anvils suspended by a thread,http://www.newsbiscuit.com/2020/05/23/trump-urges-americans-to-stand-beneath-giant-anvils-suspended-by-a-thread/,1
1443,Government admits Climate Repair Centre is run by Bond villains,http://www.newsbiscuit.com/2020/05/23/government-admits-climate-repair-centre-is-run/,1
1444,‘On-the-spot’ Covid-19 test to include theory and hazard-perception,http://www.newsbiscuit.com/2020/05/23/on-the-spot-covid-19-test-to-include-theory-and-hazard-perception/,1
1445,Prince Philip to shoot commoners for Royal fundraiser,http://www.newsbiscuit.com/2020/05/22/prince-philip-to-shoot-commoners-for-royal-fundraiser/,1
1446,Government announces an extra Christmas bank holiday in August,http://www.newsbiscuit.com/2020/05/22/107771/,1
1447,New Dating App launched for people who want to remain single,http://www.newsbiscuit.com/2020/05/22/new-dating-app-launched-for-people-who-want-to-remain-single/,1
1448,‘VolCel’ group claims responsibility for Isle of Wight WI terror attack,http://www.newsbiscuit.com/2020/05/22/volcel-group-claims-responsibility-for-isle-of-wight-wi-terror-attack/,1
1449,Keir Starmer censured for ‘unsporting’ use of facts,http://www.newsbiscuit.com/2020/05/21/keir-starmer-censured-for-unsporting-use-of-facts/,1
1450,Captain Tom offered knighthood in exchange for fully funding the NHS,http://www.newsbiscuit.com/2020/05/21/captain-tom-offered-knighthood-in-exchange-for-fully-funding-the-nhs/,1
1451,Chelsea Flower Show judges divided over Brexit themed garden entry,http://www.newsbiscuit.com/2020/05/21/chelsea-flower-show-judges-divided-over-brexit-themed-garden-entry/,1
1452,MPs rejected return to Parliament ‘because they can’t play tag during break time’,http://www.newsbiscuit.com/2020/05/21/mps-rejecte-return-to-parliament-because-they-cant-play-tag-during-break-time/,1
1453,Now That’s What I Call Pandemusic,http://www.newsbiscuit.com/2020/05/20/now-thats-what-i-call-pandemusic/,1
1454,British holidaymakers rush to book package holidays to their own homes,http://www.newsbiscuit.com/2020/05/20/british-holidaymakers-rush-to-book-package-holidays-to-their-own-homes/,1
1455,"‘I have personally licked all surfaces in all schools clean,’ says Gove",http://www.newsbiscuit.com/2020/05/20/i-have-personally-licked-all-surfaces-in-all-schools-clean-says-gove/,1
1456,Jeremy Kyle to be replaced with a psycho clown slashing puppies live on air,http://www.newsbiscuit.com/2020/05/20/jeremy-kyle-to-be-replaced-with-a-psycho-clown-slashing-puppies-live-on-air/,1
1457,Man completes ‘ten most influential bowel movements in ten days’ Facebook challenge,http://www.newsbiscuit.com/2020/05/20/man-completes-ten-most-influential-bowel-movements-in-ten-days-facebook-challenge/,1
1458,Stock photos of pretty young teachers fooling no-one,http://www.newsbiscuit.com/2020/05/19/stock-photos-of-pretty-young-teachers-fooling-no-one/,1
1459,"Put sex dolls in House of Commons too, says public",http://www.newsbiscuit.com/2020/05/19/put-sex-dolls-in-house-of-commons-too-says-public/,1
1460,Millions turn out for first ‘Clap our Estate Agents’ tribute,http://www.newsbiscuit.com/2020/05/19/millions-turn-out-for-first-clap-our-estate-agents-tribute/,1
1461,"I meant ‘Buck’s Fizziness, not F*@k Business’ claims Johnson",http://www.newsbiscuit.com/2020/05/19/i-meant-bucks-fizziness-not-fk-business-claims-johnson/,1
1462,"Sex parties safe, football not, says player",http://www.newsbiscuit.com/2020/05/18/sex-parties-safe-football-not-says-player/,1
1463,Government to ramp up Spitfire production by 1946,http://www.newsbiscuit.com/2020/05/18/government-to-ramp-up-spitfire-production-by-1946/,1
1464,Chris Grayling to stand in Liberal leadership race,http://www.newsbiscuit.com/2020/05/18/chris-grayling-to-stand-in-liberal-leadership-race/,1
1465,Trump’s new show out-fires The Apprentice,http://www.newsbiscuit.com/2020/05/18/trumps-new-show-out-fires-the-apprentice/,1
1466,Schoolteachers to get SAS style training,http://www.newsbiscuit.com/2020/05/17/schoolteachers-to-get-sas-style-training/,1
1467,"Mears and Grylls serve no purpose whatsoever, says study",http://www.newsbiscuit.com/2020/05/17/mears-and-grylls-serve-no-purpose-whatsoever-says-study/,1
1468,Government ‘Have I Got News for You’ leadership style to become permanent,http://www.newsbiscuit.com/2020/05/17/government-have-i-got-news-for-you-leadership-style-to-become-permanent/,1
1469,Government news briefings to spell words out ‘in case virus is listening’,http://www.newsbiscuit.com/2020/05/16/government-news-briefings-to-spell-words-out-in-case-virus-is-listening/,1
1470,"Rees-Mogg launches his Covid-XIX ‘‘Pony trap, trace and telegram’ contraption",http://www.newsbiscuit.com/2020/05/16/rees-mogg-launches-his-covid-xix-pony-trap-trace-and-telegram-contraption/,1
1471,"Government maths on all this is bollocks, says Rachel Riley off Countdown",http://www.newsbiscuit.com/2020/05/15/government-maths-on-all-this-is-bollocks-says-rachel-riley-off-countdown/,1
1472,UK embarks on nationwide Milgram Experiment,http://www.newsbiscuit.com/2020/05/15/uk-embarks-on-nationwide-milgram-experiment/,1
1473,"Bullies will get PPE to administer wedgies when schools reopen, says government",http://www.newsbiscuit.com/2020/05/15/bullies-will-get-ppe-to-administer-wedgies-when-schools-reopen-says-government/,1
1474,OAP Goes Back To Being Retired as Many Return to Work,http://www.newsbiscuit.com/2020/05/14/oap-goes-back-to-being-retired-as-many-return-to-work/,1
1475,Most jobs to be filled by The One Show’s Alex Jones by July,http://www.newsbiscuit.com/2020/05/14/most-jobs-to-be-filled-by-the-one-shows-alex-jones-by-july/,1
1476,PM Press Conference – Boris denies channeling Ronnie Corbett,http://www.newsbiscuit.com/2020/05/14/pm-press-conference-boris-denies-channeling-ronnie-corbett/,1
1477,Huge disappointment as Zoom meeting goes off without incident,http://www.newsbiscuit.com/2020/05/13/huge-disappointment-as-zoom-meeting-goes-off-without-incident/,1
1478,Isle of Wight app testers complain about in-app purchases,http://www.newsbiscuit.com/2020/05/13/isle-of-wight-app-testers-complain-about-in-app-purchases/,1
1479,Go To Work > Take Your Chances > Protect The DWP,http://www.newsbiscuit.com/2020/05/13/go-to-work-take-your-chances-protect-the-dwp/,1
1480,“New advice is unclear” complains man who ignored previous advice,http://www.newsbiscuit.com/2020/05/12/new-advice-is-unclear-complains-man-who-ignored-previous-advice/,1
1481,Boris Johnson to take over from Ted Rogers on 3-2-1 reboot,http://www.newsbiscuit.com/2020/05/12/boris-johnson-to-take-over-from-ted-rogers-on-3-2-1-reboot/,1
1482,"Following Prime Minister’s speech on Sunday, Coronavirus unsure what to do next",http://www.newsbiscuit.com/2020/05/12/following-prime-ministers-speech-on-sunday-coronavirus-unsure-what-to-do-next/,1
1483,Sam Beckett Quantum Leaps into Donald Trump,http://www.newsbiscuit.com/2020/05/11/sam-beckett-quantum-leaps-into-donald-trump/,1
1484,Trump to protect every American by surrounding them with a family of Mexicans,http://www.newsbiscuit.com/2020/05/11/trump-to-protect-every-american-by-surrounding-them-with-a-family-of-mexicans/,1
1485,New Films for the Lockdown,http://www.newsbiscuit.com/2020/05/11/new-films-for-the-lockdown/,1
1486,Conservative Government to return to unprotecting the NHS,http://www.newsbiscuit.com/2020/05/11/conservative-government-to-return-to-unprotecting-the-nhs/,1
1487,Channel 5 launches new series of Coastal Ramblings with Nigel Farage,http://www.newsbiscuit.com/2020/05/10/channel-5-launches-new-series-of-coastal-ramblings-with-nigel-farage/,1
1488,Covid-19 a letter to The Editor,http://www.newsbiscuit.com/2020/05/10/covid-19-a-letter-to-the-editor/,1
1489,Ventilator supply gap to be filled with kazoos,http://www.newsbiscuit.com/2020/05/10/ventilator-supply-gap-to-be-filled-with-kazoos/,1
1490,Dr. Michael Mosley tests positive for over exposure,http://www.newsbiscuit.com/2020/05/09/dr-michael-mosley-tests-positive-for-over-exposure/,1
1491,Vera Lynn sent on Microsoft Outlook Calendar training,http://www.newsbiscuit.com/2020/05/09/vera-lynn-sent-on-microsoft-outlook-calendar-training/,1
1492,Paul Hollywood to headbutt contestants he doesn’t like,http://www.newsbiscuit.com/2020/05/08/paul-hollywood-to-headbutt-contestants-he-doesnt-like/,1
1493,Johnson pledges 200% shambles by end of the month,http://www.newsbiscuit.com/2020/05/08/johnson-pledges-200-shambles-by-end-of-the-month/,1
1494,Man driven to brink by contemplating 76 shades of white paint,http://www.newsbiscuit.com/2020/05/08/man-driven-to-brink-by-contemplating-76-shades-of-white-paint/,1
1495,Final ruling on which dog is a ‘good boy’,http://www.newsbiscuit.com/2020/05/07/final-ruling-on-which-dog-is-a-good-boy/,1
1496,UK has highest number of lockdown-cheating scientists in Europe,http://www.newsbiscuit.com/2020/05/07/uk-has-highest-number-of-lockdown-cheating-scientists-in-europe/,1
1497,Astrologer sacked after 2020 predictions,http://www.newsbiscuit.com/2020/05/07/astrologer-sacked-after-2020-predictions/,1
1498,NHS to launch ‘Complete Moron’ tracing app,http://www.newsbiscuit.com/2020/05/07/nhs-to-launch-to-complete-moron-tracing-app/,1
